  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____M,_ftlb |   ____L,_ftlb |   ____N,_ftlb |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    160.56886 |     160.74939 |     163.26878 |     163.24066 |     184.77936 |     187.88637 |     187.88635 |     560.90045 |       4.60692 |     -33.80171 |       0.00099 |      -0.00013 |       0.00027 |       0.80919 |       0.13683 |      57.25504 |      55.89090 |       1.87398 |      -0.00360 |      57.25266 |      -1.06315 |      -0.00580 |      51.91692 |       4.34067 |    1059.19946 |    1050.11169 |       1.00000 |    1064.41895 |      51.50000 |       4.00000 |   23392.13477 |     110.68225 |  -46468.23438 |      70.41271 |      -2.15234 |     -45.74051 |   37140.30469 |       6.11251 | 
    160.58197 |     160.76015 |     163.27850 |     163.25069 |     184.79443 |     187.89755 |     187.89754 |     567.47644 |       5.35496 |     -34.95564 |       0.00101 |      -0.00013 |       0.00027 |       0.81495 |       0.13611 |      57.25665 |      55.89248 |       1.87367 |      -0.00359 |      57.25426 |      -1.05709 |      -0.00578 |      51.91697 |       4.34077 |    1058.69373 |    1049.18774 |       1.00000 |    1063.88867 |      51.50000 |       4.00000 |   23399.11133 |     110.46947 |  -46472.76563 |      70.41829 |      -2.14369 |     -45.74150 |   37167.60547 |       6.11700 | 
    160.59477 |     160.77058 |     163.28790 |     163.26041 |     184.80917 |     187.90837 |     187.90836 |     556.31488 |       6.88667 |     -36.22431 |       0.00102 |      -0.00013 |       0.00027 |       0.82073 |       0.13539 |      57.25824 |      55.89404 |       1.87337 |      -0.00355 |      57.25585 |      -1.05100 |      -0.00577 |      51.91700 |       4.34087 |    1058.19421 |    1048.44739 |       1.00000 |    1063.36450 |      51.50000 |       4.00000 |   23406.04297 |     110.25900 |  -46477.26563 |      70.42372 |      -2.13499 |     -45.74244 |   37194.72266 |       6.12146 | 
    160.60744 |     160.78088 |     163.29715 |     163.27003 |     184.82375 |     187.91902 |     187.91904 |     547.26410 |       9.44849 |     -38.83519 |       0.00103 |      -0.00013 |       0.00027 |       0.82666 |       0.13467 |      57.25985 |      55.89561 |       1.87308 |      -0.00351 |      57.25745 |      -1.04479 |      -0.00575 |      51.91705 |       4.34097 |    1057.69214 |    1048.32654 |       1.00000 |    1062.83643 |      51.50000 |       4.00000 |   23413.05078 |     110.04706 |  -46481.82031 |      70.42911 |      -2.12610 |     -45.74332 |   37222.13672 |       6.12598 | 
    160.62016 |     160.79118 |     163.30640 |     163.27959 |     184.83839 |     187.92966 |     187.92966 |     535.34131 |       8.94636 |     -39.42387 |       0.00104 |      -0.00013 |       0.00026 |       0.83279 |       0.13394 |      57.26149 |      55.89722 |       1.87279 |      -0.00348 |      57.25908 |      -1.03836 |      -0.00572 |      51.91709 |       4.34108 |    1057.18164 |    1048.20593 |       1.00000 |    1062.29858 |      51.50000 |       4.00000 |   23420.21875 |     109.83124 |  -46486.47266 |      70.43449 |      -2.11691 |     -45.74416 |   37250.16797 |       6.13059 | 
    160.63264 |     160.80116 |     163.31531 |     163.28882 |     184.85275 |     187.93991 |     187.93991 |     526.92560 |       8.35963 |     -39.73059 |       0.00106 |      -0.00013 |       0.00026 |       0.83899 |       0.13322 |      57.26311 |      55.89880 |       1.87251 |      -0.00346 |      57.26070 |      -1.03189 |      -0.00570 |      51.91713 |       4.34118 |    1056.67529 |    1048.08862 |       1.00000 |    1061.76453 |      51.50000 |       4.00000 |   23427.37305 |     109.61673 |  -46491.12109 |      70.43975 |      -2.10764 |     -45.74493 |   37278.16406 |       6.13520 | 
    160.64474 |     160.81081 |     163.32391 |     163.29776 |     184.86668 |     187.94981 |     187.94983 |     515.01288 |      10.55341 |     -42.02051 |       0.00107 |      -0.00013 |       0.00026 |       0.84518 |       0.13250 |      57.26471 |      55.90037 |       1.87224 |      -0.00342 |      57.26229 |      -1.02542 |      -0.00567 |      51.91717 |       4.34129 |    1056.17725 |    1047.97571 |       1.00000 |    1061.23889 |      51.50000 |       4.00000 |   23434.45508 |     109.40540 |  -46495.71875 |      70.44484 |      -2.09837 |     -45.74564 |   37305.86719 |       6.13976 | 
    160.65675 |     160.82031 |     163.33235 |     163.30653 |     184.88049 |     187.95952 |     187.95952 |     505.86478 |      10.43622 |     -43.37441 |       0.00108 |      -0.00013 |       0.00026 |       0.85154 |       0.13179 |      57.26633 |      55.90195 |       1.87197 |      -0.00339 |      57.26389 |      -1.01880 |      -0.00565 |      51.91721 |       4.34139 |    1055.67566 |    1047.86462 |       1.00000 |    1060.70911 |      51.50000 |       4.00000 |   23441.63281 |     109.19216 |  -46500.38281 |      70.44987 |      -2.08888 |     -45.74630 |   37333.95313 |       6.14438 | 
    160.66805 |     160.82921 |     163.34023 |     163.31474 |     184.89349 |     187.96858 |     187.96860 |     494.65204 |      10.54929 |     -44.69044 |       0.00109 |      -0.00012 |       0.00026 |       0.85772 |       0.13111 |      57.26788 |      55.90347 |       1.87173 |      -0.00336 |      57.26543 |      -1.01238 |      -0.00562 |      51.91725 |       4.34149 |    1055.19629 |    1048.59485 |       0.00000 |    1060.20251 |      51.50000 |       4.00000 |   23448.53711 |     108.98796 |  -46504.86328 |      70.45461 |      -2.07966 |     -45.74686 |   37360.96094 |       6.14882 | 
    160.67912 |     160.83784 |     163.34787 |     163.32269 |     184.90623 |     187.97739 |     187.97737 |     485.50610 |      10.74237 |     -45.68153 |       0.00110 |      -0.00012 |       0.00026 |       0.86397 |       0.13044 |      57.26943 |      55.90499 |       1.87150 |      -0.00333 |      57.26697 |      -1.00589 |      -0.00559 |      51.91729 |       4.34159 |    1054.71924 |    1049.37256 |       0.00000 |    1059.69800 |      51.50000 |       4.00000 |   23455.45313 |     108.78441 |  -46509.35547 |      70.45924 |      -2.07035 |     -45.74737 |   37388.00781 |       6.15328 | 
    160.69048 |     160.84663 |     163.35559 |     163.33076 |     184.91930 |     187.98627 |     187.98627 |     475.08710 |      12.18517 |     -47.81417 |       0.00112 |      -0.00012 |       0.00026 |       0.87057 |       0.12974 |      57.27104 |      55.90657 |       1.87126 |      -0.00329 |      57.26857 |      -0.99906 |      -0.00556 |      51.91733 |       4.34170 |    1054.22400 |    1048.57385 |       0.00000 |    1059.17261 |      51.50000 |       4.00000 |   23462.67969 |     108.57262 |  -46514.04688 |      70.46397 |      -2.06053 |     -45.74784 |   37416.28125 |       6.15793 | 
    160.70122 |     160.85487 |     163.36282 |     163.33833 |     184.93167 |     187.99458 |     187.99460 |     480.14990 |      12.21006 |     -49.00393 |       0.00113 |      -0.00012 |       0.00026 |       0.87704 |       0.12907 |      57.27261 |      55.90810 |       1.87103 |      -0.00325 |      57.27011 |      -0.99236 |      -0.00552 |      51.91737 |       4.34180 |    1053.74609 |    1047.93335 |       0.00000 |    1058.66565 |      51.50000 |       4.00000 |   23469.69922 |     108.36792 |  -46518.60547 |      70.46844 |      -2.05089 |     -45.74823 |   37443.73828 |       6.16245 | 
    160.71170 |     160.86285 |     163.36980 |     163.34561 |     184.94373 |     188.00261 |     188.00259 |     471.26349 |      13.20349 |     -50.86905 |       0.00114 |      -0.00012 |       0.00025 |       0.88356 |       0.12841 |      57.27414 |      55.90961 |       1.87081 |      -0.00321 |      57.27164 |      -0.98561 |      -0.00549 |      51.91742 |       4.34190 |    1053.27283 |    1049.09497 |       0.00000 |    1058.16321 |      51.50000 |       4.00000 |   23476.70117 |     108.16471 |  -46523.14844 |      70.47277 |      -2.04119 |     -45.74855 |   37471.12109 |       6.16695 | 
    160.72163 |     160.87067 |     163.37662 |     163.35258 |     184.95515 |     188.01047 |     188.01044 |   41173.57813 |    8381.91699 |     246.14882 |       0.00208 |       0.00119 |       0.00026 |       0.89301 |       0.13253 |      57.27566 |      55.91109 |       1.87682 |      -0.00353 |      57.27333 |      -0.98217 |      -0.00467 |      51.91745 |       4.34200 |    1052.81421 |    1047.28076 |       1.00000 |    1057.67700 |      51.50000 |       4.00000 |   23483.51758 |     107.96758 |  -46527.57422 |      70.47710 |      -2.03634 |     -45.74856 |   37497.78125 |       6.17134 | 
    160.73158 |     160.87834 |     163.38327 |     163.35948 |     184.96661 |     188.01813 |     188.01813 |   38453.84375 |    1861.88538 |     429.83701 |       0.00300 |       0.00161 |       0.00027 |       0.90797 |       0.14097 |      57.27726 |      55.91266 |       1.88735 |      -0.00386 |      57.27496 |      -0.97775 |      -0.00449 |      51.91750 |       4.34211 |    1052.34619 |    1045.66064 |       1.00000 |    1057.18127 |      51.50000 |       4.00000 |   23490.50195 |     107.76612 |  -46532.10547 |      70.48132 |      -2.03003 |     -45.74863 |   37525.10156 |       6.17584 | 
    160.74136 |     160.88573 |     163.38965 |     163.36612 |     184.97786 |     188.02547 |     188.02548 |   53702.00781 |    -999.03741 |     461.14325 |       0.00407 |       0.00158 |       0.00028 |       0.92863 |       0.15028 |      57.27896 |      55.91433 |       1.90305 |      -0.00418 |      57.27662 |      -0.97278 |      -0.00474 |      51.91753 |       4.34221 |    1051.87439 |    1044.02161 |       1.00000 |    1056.68176 |      51.50000 |       4.00000 |   23497.57813 |     107.56276 |  -46536.69922 |      70.48547 |      -2.02293 |     -45.74858 |   37552.77734 |       6.18039 | 
    160.75073 |     160.89275 |     163.39565 |     163.37231 |     184.98865 |     188.03236 |     188.03236 |   78137.32031 |   -2035.41492 |     429.93802 |       0.00570 |       0.00138 |       0.00029 |       0.95721 |       0.15874 |      57.28076 |      55.91609 |       1.92719 |      -0.00446 |      57.27835 |      -0.96834 |      -0.00514 |      51.91758 |       4.34231 |    1051.40735 |    1043.04712 |       1.00000 |    1056.18774 |      51.50000 |       4.00000 |   23504.61719 |     107.36109 |  -46541.26953 |      70.48949 |      -2.01660 |     -45.74834 |   37580.30859 |       6.18492 | 
    160.75960 |     160.89906 |     163.40096 |     163.37788 |     184.99884 |     188.03847 |     188.03847 |   82248.50781 |   -2239.43774 |     377.88419 |       0.00756 |       0.00114 |       0.00030 |       0.99533 |       0.16575 |      57.28262 |      55.91792 |       1.95983 |      -0.00471 |      57.28014 |      -0.96287 |      -0.00556 |      51.91762 |       4.34241 |    1050.95093 |    1042.08325 |       1.00000 |    1055.70569 |      51.50000 |       4.00000 |   23511.52930 |     107.16376 |  -46545.75391 |      70.49327 |      -2.00873 |     -45.74786 |   37607.34375 |       6.18937 | 
    160.76799 |     160.90439 |     163.40530 |     163.38261 |     185.00850 |     188.04347 |     188.04347 |   75658.34375 |   -2095.72363 |     323.73093 |       0.00933 |       0.00091 |       0.00031 |       1.04336 |       0.17137 |      57.28457 |      55.91984 |       1.99971 |      -0.00492 |      57.28198 |      -0.95471 |      -0.00596 |      51.91766 |       4.34251 |    1050.50159 |    1041.13062 |       1.00000 |    1055.23059 |      51.50000 |       4.00000 |   23518.38672 |     106.96904 |  -46550.20313 |      70.49677 |      -1.99692 |     -45.74710 |   37634.16406 |       6.19379 | 
    160.77603 |     160.90886 |     163.40874 |     163.38660 |     185.01776 |     188.04742 |     188.04742 |   78792.35156 |   -1826.80737 |     276.20230 |       0.01115 |       0.00069 |       0.00032 |       1.10287 |       0.17586 |      57.28664 |      55.92188 |       2.04778 |      -0.00512 |      57.28395 |      -0.94327 |      -0.00632 |      51.91770 |       4.34262 |    1050.04468 |    1040.15662 |       1.00000 |    1054.74463 |      51.50000 |       4.00000 |   23525.42969 |     106.77045 |  -46554.77344 |      70.50006 |      -1.98029 |     -45.74600 |   37661.71484 |       6.19832 | 
    160.78348 |     160.91200 |     163.41084 |     163.38940 |     185.02632 |     188.04985 |     188.04984 |   71182.06250 |   -1531.25842 |     236.00690 |       0.01289 |       0.00051 |       0.00033 |       1.17289 |       0.17923 |      57.28880 |      55.92400 |       2.10243 |      -0.00530 |      57.28600 |      -0.92790 |      -0.00664 |      51.91774 |       4.34272 |    1049.59290 |    1039.18591 |       1.00000 |    1054.26001 |      51.50000 |       4.00000 |   23532.49805 |     106.57319 |  -46559.35938 |      70.50293 |      -1.95786 |     -45.74453 |   37689.35156 |       6.20287 | 
    160.79109 |     160.91359 |     163.41132 |     163.39093 |     185.03510 |     188.05040 |     188.05038 |   63078.16406 |   -1242.12805 |     201.29991 |       0.01466 |       0.00034 |       0.00033 |       1.26473 |       0.18194 |      57.29135 |      55.92651 |       2.17111 |      -0.00549 |      57.28841 |      -0.90474 |      -0.00695 |      51.91779 |       4.34284 |    1049.08618 |    1038.08472 |       1.00000 |    1053.70471 |      51.50000 |       4.00000 |   23540.59570 |     106.35052 |  -46564.61328 |      70.50557 |      -1.92400 |     -45.74236 |   37721.02734 |       6.20808 | 
    160.79684 |     160.91306 |     163.40962 |     163.39044 |     185.04172 |     188.04845 |     188.04843 |   35424.06641 |   11776.24121 |     229.96103 |       0.01572 |       0.00070 |       0.00034 |       1.35457 |       0.18426 |      57.29369 |      55.92882 |       2.23389 |      -0.00572 |      57.29070 |      -0.87768 |      -0.00702 |      51.91783 |       4.34294 |    1048.64746 |    1037.11621 |       1.00000 |    1053.21753 |      51.50000 |       4.00000 |   23547.80859 |     106.15601 |  -46569.29297 |      70.50726 |      -1.88440 |     -45.73979 |   37749.23047 |       6.21272 | 
    160.80136 |     160.91014 |     163.40565 |     163.38792 |     185.04691 |     188.04388 |     188.04388 |  -17268.59570 |    4562.41504 |     486.25153 |       0.01573 |       0.00145 |       0.00035 |       1.44525 |       0.19110 |      57.29604 |      55.93114 |       2.29050 |      -0.00619 |      57.29305 |      -0.84361 |      -0.00664 |      51.91787 |       4.34305 |    1048.23328 |    1036.18408 |       1.00000 |    1052.74524 |      51.50000 |       4.00000 |   23554.86328 |     105.97029 |  -46573.87109 |      70.50818 |      -1.83448 |     -45.73665 |   37776.82031 |       6.21727 | 
    160.80484 |     160.90457 |     163.39902 |     163.38303 |     185.05092 |     188.03625 |     188.03622 |  -54071.87109 |    -358.09164 |     571.65167 |       0.01472 |       0.00160 |       0.00036 |       1.53539 |       0.20056 |      57.29853 |      55.93359 |       2.33828 |      -0.00666 |      57.29548 |      -0.80125 |      -0.00683 |      51.91791 |       4.34315 |    1047.82495 |    1035.24072 |       1.00000 |    1052.26172 |      51.50000 |       4.00000 |   23562.14648 |     105.78442 |  -46578.59375 |      70.50816 |      -1.77238 |     -45.73286 |   37805.30469 |       6.22195 | 
    160.80692 |     160.89679 |     163.39021 |     163.37604 |     185.05330 |     188.02611 |     188.02612 |  -76712.92969 |   -2132.23462 |     550.13324 |       0.01310 |       0.00139 |       0.00038 |       1.61492 |       0.20918 |      57.30102 |      55.93605 |       2.37165 |      -0.00706 |      57.29789 |      -0.75509 |      -0.00732 |      51.91795 |       4.34326 |    1047.44983 |    1034.34570 |       1.00000 |    1051.79822 |      51.50000 |       4.00000 |   23569.22656 |     105.61039 |  -46583.18750 |      70.50726 |      -1.70466 |     -45.72852 |   37832.98438 |       6.22651 | 
